Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Score,Footnote,Measure Start Date,Measure End Date,Location
120022,STRAUB CLINIC AND HOSPITAL,888 SO KING STREET,HONOLULU,HI,96813,HONOLULU,8085224000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,,01-01-2017,12/31/2017,"888 SO KING STREET HONOLULU, HI 96813 (21.302268, -157.850921)"
160028,CHI HEALTH MERCY COUNCIL BLUFFS,800 MERCY DRIVE,COUNCIL BLUFFS,IA,51503,POTTAWATTAMIE,7123285000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.9,,01-01-2017,12/31/2017,"800 MERCY DRIVE COUNCIL BLUFFS, IA 51503 (41.269636, -95.838201)"
140063,RUSH OAK PARK HOSPITAL,520 S MAPLE AVE,OAK PARK,IL,60304,COOK,7083839300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.94,,01-01-2017,12/31/2017,"520 S MAPLE AVE OAK PARK, IL 60304 (41.879026, -87.803818)"
220001,HEALTH ALLIANCE - CLINTON HOSPITAL,60 HOSPITAL ROAD,LEOMINSTER,MA,1453,WORCESTER,9784662000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,,01-01-2017,12/31/2017,"60 HOSPITAL ROAD LEOMINSTER, MA 01453 (42.541193, -71.763033)"
190128,WOMANS HOSPITAL,100 WOMAN'S WAY,BATON ROUGE,LA,70817,E. BATON ROUGE,2259271300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.92,,01-01-2017,12/31/2017,"100 WOMAN'S WAY BATON ROUGE, LA 70817 (30.40886, -91.03102)"
180093,BAPTIST HEALTH MADISONVILLE,900 HOSPITAL DRIVE,MADISONVILLE,KY,42431,HOPKINS,2708255100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"900 HOSPITAL DRIVE MADISONVILLE, KY 42431 (37.339177, -87.493845)"
190106,OAKDALE COMMUNITY HOSPITAL,130 N HOSPITAL DR,OAKDALE,LA,71463,ALLEN,3183353700,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.07,,01-01-2017,12/31/2017,"130 N HOSPITAL DR OAKDALE, LA 71463 (30.816264, -92.644545)"
150153,ST VINCENT HEART CENTER OF INDIANA LLC,10580 N MERIDIAN ST,INDIANAPOLIS,IN,46290,HAMILTON,3175835000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"10580 N MERIDIAN ST INDIANAPOLIS, IN 46290 (39.938311, -86.158722)"
190046,TOURO INFIRMARY,1401 FOUCHER STREET,NEW ORLEANS,LA,70115,ORLEANS,5048978247,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"1401 FOUCHER STREET NEW ORLEANS, LA 70115 (29.925391, -90.092915)"
220015,"COOLEY DICKINSON HOSPITAL INC,THE",30 LOCUST STREET,NORTHAMPTON,MA,1060,HAMPSHIRE,4135822000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"30 LOCUST STREET NORTHAMPTON, MA 01060 (42.331626, -72.653372)"
160147,GRINNELL REGIONAL MEDICAL CENTER,210 FOURTH AVENUE,GRINNELL,IA,50112,POWESHIEK,6412367511,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.87,,01-01-2017,12/31/2017,"210 FOURTH AVENUE GRINNELL, IA 50112 (41.743278, -92.734728)"
140147,RICHLAND MEMORIAL HOSPITAL,800 EAST LOCUST,OLNEY,IL,62450,RICHLAND,6183952131,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"800 EAST LOCUST OLNEY, IL 62450 (38.735021, -88.077125)"
150175,THE HEART HOSPITAL AT DEACONESS GATEWAY LLC,4007 GATEWAY BLVD,NEWBURGH,IN,47630,WARRICK,8128424784,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,,01-01-2017,12/31/2017,"4007 GATEWAY BLVD NEWBURGH, IN 47630 (37.975196, -87.44227)"
130063,TREASURE VALLEY HOSPITAL,8800 WEST EMERALD STREET,BOISE,ID,83704,ADA,2083735000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.87,,01-01-2017,12/31/2017,"8800 WEST EMERALD STREET BOISE, ID 83704 (43.611289, -116.290332)"
180104,BAPTIST HEALTH PADUCAH,2501 KENTUCKY AVENUE,PADUCAH,KY,42003,MC CRACKEN,2705752100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.02,,01-01-2017,12/31/2017,"2501 KENTUCKY AVENUE PADUCAH, KY 42003 (37.073255, -88.628215)"
190079,ST CHARLES PARISH HOSPITAL,1057 PAUL MAILLARD ROAD,LULING,LA,70070,ST. CHARLES,9857853644,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"1057 PAUL MAILLARD ROAD LULING, LA 70070 (29.924513, -90.371751)"
190251,SURGICAL SPECIALTY CENTER OF BATON ROUGE,8080 BLUEBONNET BLVD,BATON ROUGE,LA,70810,E. BATON ROUGE,2254088080,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.92,,01-01-2017,12/31/2017,"8080 BLUEBONNET BLVD BATON ROUGE, LA 70810 (30.376565, -91.099333)"
110226,DEKALB MEDICAL CENTER AT HILLANDALE,2801 DEKALB MEDICAL PARKWAY,LITHONIA,GA,30058,DE KALB,4045018040,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"2801 DEKALB MEDICAL PARKWAY LITHONIA, GA 30058 (33.705488, -84.146927)"
140119,RUSH UNIVERSITY MEDICAL CENTER,1653 WEST CONGRESS PARKWAY,CHICAGO,IL,60612,COOK,3129425000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"1653 WEST CONGRESS PARKWAY CHICAGO, IL 60612 (41.875166, -87.66851)"
150089,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,2401 UNIVERSITY AVE,MUNCIE,IN,47303,DELAWARE,7657473111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"2401 UNIVERSITY AVE MUNCIE, IN 47303 (40.197622, -85.414363)"
190008,TERREBONNE GENERAL MEDICAL CENTER,8166 MAIN STREET,HOUMA,LA,70360,TERREBONNE,9858734141,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.03,,01-01-2017,12/31/2017,"8166 MAIN STREET HOUMA, LA 70360 (29.598537, -90.714322)"
150001,JOHNSON MEMORIAL HOSPITAL,1125 W JEFFERSON ST,FRANKLIN,IN,46131,JOHNSON,3177363300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,,01-01-2017,12/31/2017,"1125 W JEFFERSON ST FRANKLIN, IN 46131 (39.480598, -86.076663)"
140228,SWEDISH AMERICAN HOSPITAL,1401 EAST STATE STREET,ROCKFORD,IL,61104,WINNEBAGO,8159684400,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,,01-01-2017,12/31/2017,"1401 EAST STATE STREET ROCKFORD, IL 61104 (42.266943, -89.07355)"
110225,PIEDMONT MOUNTAINSIDE HOSPITAL INC,1266 HIGHWAY 515 SOUTH,JASPER,GA,30143,PICKENS,7063015269,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.9,,01-01-2017,12/31/2017,"1266 HIGHWAY 515 SOUTH JASPER, GA 30143 (34.447466, -84.446561)"
220088,NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,BOSTON,MA,2120,SUFFOLK,6177545800,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,,01-01-2017,12/31/2017,"125 PARKER HILL AVENUE BOSTON, MA 02120 (42.330098, -71.106566)"
190102,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC",4801 AMBASSADOR CAFFERY PARKWAY,LAFAYETTE,LA,70508,LAFAYETTE,3374702000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.08,,01-01-2017,12/31/2017,"4801 AMBASSADOR CAFFERY PARKWAY LAFAYETTE, LA 70508 (30.150001, -92.040447)"
170183,KANSAS SURGERY & RECOVERY CENTER,2770 NORTH WEBB ROAD,WICHITA,KS,67226,SEDGWICK,3166340090,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.86,,01-01-2017,12/31/2017,"2770 NORTH WEBB ROAD WICHITA, KS 67226 (37.732911, -97.226256)"
140280,TRINITY ROCK ISLAND,2701 17TH ST,ROCK ISLAND,IL,61201,ROCK ISLAND,3097795000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,,01-01-2017,12/31/2017,"2701 17TH ST ROCK ISLAND, IL 61201 (41.483649, -90.572799)"
180016,JEWISH HOSPITAL - SHELBYVILLE,727 HOSPITAL DRIVE,SHELBYVILLE,KY,40065,SHELBY,5026474300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.93,,01-01-2017,12/31/2017,"727 HOSPITAL DRIVE SHELBYVILLE, KY 40065 (38.208808, -85.236145)"
170199,MINIMALLY INVASIVE SURGERY HOSPITAL,11217 LAKEVIEW AVENUE,LENEXA,KS,66219,JOHNSON,9133227401,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,2.37,,01-01-2017,12/31/2017,"11217 LAKEVIEW AVENUE LENEXA, KS 66219 (38.924376, -94.769705)"
170133,SAINT LUKE'S CUSHING HOSPITAL,711 MARSHALL STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,9136841102,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.93,,01-01-2017,12/31/2017,"711 MARSHALL STREET LEAVENWORTH, KS 66048 (39.307773, -94.918355)"
180132,LAKE CUMBERLAND REGIONAL HOSPITAL,305 LANGDON STREET,SOMERSET,KY,42503,PULASKI,6066797441,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"305 LANGDON STREET SOMERSET, KY 42503 (37.086576, -84.617956)"
220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,680 CENTER STREET,BROCKTON,MA,2302,PLYMOUTH,5089417000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,,01-01-2017,12/31/2017,"680 CENTER STREET BROCKTON, MA 02302 (42.08621, -70.991083)"
150022,FRANCISCAN HEALTH CRAWFORDSVILLE,1710 LAFAYETTE RD,CRAWFORDSVILLE,IN,47933,MONTGOMERY,7653622800,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.94,,01-01-2017,12/31/2017,"1710 LAFAYETTE RD CRAWFORDSVILLE, IN 47933 (40.066073, -86.908085)"
190267,FAIRWAY MEDICAL CENTER,67252 INDUSTRY LANE,COVINGTON,LA,70433,ST. TAMMANY,9858013010,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.3,,01-01-2017,12/31/2017,"67252 INDUSTRY LANE COVINGTON, LA 70433 (30.408713, -90.082943)"
150024,ESKENAZI HEALTH,720 ESKENAZI AVENUE,INDIANAPOLIS,IN,46202,MARION,3178804818,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,,01-01-2017,12/31/2017,"720 ESKENAZI AVENUE INDIANAPOLIS, IN 46202 (39.78053, -86.17345)"
190111,"WILLIS KNIGHTON MEDICAL CENTER, INC",2600 GREENWOOD ROAD,SHREVEPORT,LA,71103,CADDO,3182124000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.07,,01-01-2017,12/31/2017,"2600 GREENWOOD ROAD SHREVEPORT, LA 71103 (32.483923, -93.778748)"
220020,SAINT ANNE'S HOSPITAL,795 MIDDLE STREET,FALL RIVER,MA,2721,BRISTOL,5086745600,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.02,,01-01-2017,12/31/2017,"795 MIDDLE STREET FALL RIVER, MA 02721 (41.693321, -71.163642)"
190041,CHRISTUS HEALTH SHREVEPORT - BOSSIER,1453 E BERT KOUNS INDUSTRIAL DRIVE,SHREVEPORT,LA,71105,CADDO,3186815000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,,01-01-2017,12/31/2017,"1453 E BERT KOUNS INDUSTRIAL DRIVE SHREVEPORT, LA 71105 (32.425962, -93.718926)"
150169,COMMUNITY HOSPITAL NORTH,7150 CLEARVISTA DR,INDIANAPOLIS,IN,46256,MARION,3176215335,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.08,,01-01-2017,12/31/2017,"7150 CLEARVISTA DR INDIANAPOLIS, IN 46256 (39.900033, -86.043072)"
180025,FLAGET MEMORIAL HOSPITAL,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,NELSON,5023505000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"4305 NEW SHEPHERDSVILLE ROAD BARDSTOWN, KY 40004 (37.863995, -85.52376)"
200021,MID COAST HOSPITAL,123 MEDICAL CENTER DRIVE,BRUNSWICK,ME,4011,CUMBERLAND,2077290181,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.9,,01-01-2017,12/31/2017,"123 MEDICAL CENTER DRIVE BRUNSWICK, ME 04011 (43.905661, -69.892006)"
150044,BAPTIST HEALTH FLOYD,1850 STATE ST,NEW ALBANY,IN,47150,FLOYD,8129447701,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,,01-01-2017,12/31/2017,"1850 STATE ST NEW ALBANY, IN 47150 (38.300506, -85.83508)"
220080,HOLY FAMILY HOSPITAL,70 EAST STREET,METHUEN,MA,1844,ESSEX,9786870156,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.09,,01-01-2017,12/31/2017,"70 EAST STREET METHUEN, MA 01844 (42.725829, -71.169618)"
150101,PARKVIEW WHITLEY HOSPITAL,1260 E SR 205,COLUMBIA CITY,IN,46725,WHITLEY,2602489301,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.91,,01-01-2017,12/31/2017,"1260 E SR 205 COLUMBIA CITY, IN 46725 (41.160261, -85.466571)"
150048,REID HEALTH,1100 REID PKWY,RICHMOND,IN,47374,WAYNE,7659833000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"1100 REID PKWY RICHMOND, IN 47374 (39.86303, -84.887765)"
150021,PARKVIEW REGIONAL MEDICAL CENTER,11109 PARKVIEW PLAZA DRIVE,FORT WAYNE,IN,46845,ALLEN,2602661000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"11109 PARKVIEW PLAZA DRIVE FORT WAYNE, IN 46845 (41.187063, -85.09946)"
180079,HARRISON MEMORIAL HOSPITAL,1210 KY HWY 36 E,CYNTHIANA,KY,41031,HARRISON,8592342300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.08,,01-01-2017,12/31/2017,"1210 KY HWY 36 E CYNTHIANA, KY 41031 (38.384822, -84.276797)"
140181,SOUTH SHORE HOSPITAL,8012 SOUTH CRANDON AVENUE,CHICAGO,IL,60617,COOK,7733565000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,,01-01-2017,12/31/2017,"8012 SOUTH CRANDON AVENUE CHICAGO, IL 60617 (41.749496, -87.568623)"
140145,ST JOSEPHS HOSPITAL,9515 HOLY CROSS LN,BREESE,IL,62230,CLINTON,6185264511,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.94,,01-01-2017,12/31/2017,"9515 HOLY CROSS LN BREESE, IL 62230 (38.625154, -89.524944)"
160033,GENESIS MEDICAL CENTER-DAVENPORT,1227 EAST RUSHOLME STREET,DAVENPORT,IA,52803,SCOTT,5634211000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"1227 EAST RUSHOLME STREET DAVENPORT, IA 52803 (41.542837, -90.556958)"
170120,LABETTE HEALTH,1902 SOUTH US HWY 59,PARSONS,KS,67357,LABETTE,6204214880,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.94,,01-01-2017,12/31/2017,"1902 SOUTH US HWY 59 PARSONS, KS 67357 (37.322012, -95.266593)"
190007,NATCHITOCHES REGIONAL MEDICAL CENTER,501 KEYSER AVE,NATCHITOCHES,LA,71457,NATCHITOCHES,3184712628,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.14,,01-01-2017,12/31/2017,"501 KEYSER AVE NATCHITOCHES, LA 71457 (31.753563, -93.079253)"
190278,SPECIALISTS HOSPITAL SHREVEPORT,1500 LINE AVENUE,SHREVEPORT,LA,71101,CADDO,3182133800,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.03,,01-01-2017,12/31/2017,"1500 LINE AVENUE SHREVEPORT, LA 71101 (32.496926, -93.746046)"
190245,MONROE SURGICAL HOSPITAL,2408 BROADMOOR BLVD,MONROE,LA,71201,OUACHITA,3184100002,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.84,,01-01-2017,12/31/2017,"2408 BROADMOOR BLVD MONROE, LA 71201 (32.536771, -92.102204)"
190125,ST FRANCIS MEDICAL CENTER,"312 GRAMMONT ST, STE 101",MONROE,LA,71201,OUACHITA,3189664000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.03,,01-01-2017,12/31/2017,"312 GRAMMONT ST, STE 101 MONROE, LA 71201 (32.501457, -92.114389)"
180069,TUG VALLEY ARH REGIONAL MEDICAL CENTER,260 HOSPITAL DRIVE,SOUTH WILLIAMSON,KY,41503,PIKE,6062371700,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.9,,01-01-2017,12/31/2017,"260 HOSPITAL DRIVE SOUTH WILLIAMSON, KY 41503 (37.676373, -82.296581)"
190298,CENTRAL LOUISIANA SURGICAL HOSPITAL,651 NORTH BOLTON AVE,ALEXANDRIA,LA,71301,RAPIDES,3184496400,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,,01-01-2017,12/31/2017,"651 NORTH BOLTON AVE ALEXANDRIA, LA 71301 (31.315236, -92.467478)"
170182,MENORAH MEDICAL CENTER,5721 WEST 119TH STREET,OVERLAND PARK,KS,66209,JOHNSON,9134986773,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,,01-01-2017,12/31/2017,"5721 WEST 119TH STREET OVERLAND PARK, KS 66209 (38.912835, -94.651473)"
180102,LOURDES HOSPITAL,1530 LONE OAK ROAD,PADUCAH,KY,42003,MC CRACKEN,2704442444,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"1530 LONE OAK ROAD PADUCAH, KY 42003 (37.052989, -88.647857)"
190036,OCHSNER MEDICAL CENTER,1516 JEFFERSON HWY,NEW ORLEANS,LA,70121,JEFFERSON,5048423000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"1516 JEFFERSON HWY NEW ORLEANS, LA 70121 (29.962771, -90.145205)"
130003,ST JOSEPH REGIONAL MEDICAL CENTER,415 SIXTH STREET,LEWISTON,ID,83501,NEZ PERCE,2087995300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"415 SIXTH STREET LEWISTON, ID 83501 (46.417121, -117.024997)"
170122,"VIA CHRISTI HOSPITALS WICHITA, INC",929 NORTH ST FRANCIS STREET,WICHITA,KS,67214,SEDGWICK,3162685000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,,01-01-2017,12/31/2017,"929 NORTH ST FRANCIS STREET WICHITA, KS 67214 (37.700627, -97.331694)"
140239,MERCYHEALTH HOSPITAL ROCKTON AVENUE,2400 NORTH ROCKTON AVENUE,ROCKFORD,IL,61103,WINNEBAGO,8159686861,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"2400 NORTH ROCKTON AVENUE ROCKFORD, IL 61103 (42.298434, -89.096782)"
110233,SOUTHEASTERN REGIONAL MEDICAL CENTER,600 CELEBRATE LIFE PARKWAY,NEWNAN,GA,30265,COWETA,4048448334,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,,01-01-2017,12/31/2017,"600 CELEBRATE LIFE PARKWAY NEWNAN, GA 30265 (33.386391, -84.757419)"
140067,SAINT FRANCIS MEDICAL CENTER,530 NE GLEN OAK AVE,PEORIA,IL,61637,PEORIA,3096552000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"530 NE GLEN OAK AVE PEORIA, IL 61637 (40.702366, -89.589985)"
170191,UNIVERSITY  OF KS HLTH SYSTEM GREAT BEND CAMPUS,514 CLEVELAND STREET,GREAT BEND,KS,67530,BARTON,6207928833,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"514 CLEVELAND STREET GREAT BEND, KS 67530 (38.3562, -98.791619)"
170145,"COFFEYVILLE REGIONAL MEDICAL CENTER, INC",1400 W 4TH ST,COFFEYVILLE,KS,67337,MONTGOMERY,6202511200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.89,,01-01-2017,12/31/2017,"1400 W 4TH ST COFFEYVILLE, KS 67337 (37.040399, -95.638346)"
180045,ST ELIZABETH FLORENCE,4900 HOUSTON ROAD,FLORENCE,KY,41042,BOONE,8592125220,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,,01-01-2017,12/31/2017,"4900 HOUSTON ROAD FLORENCE, KY 41042 (39.017615, -84.63279)"
150160,ORTHOINDY HOSPITAL,8400 NORTHWEST BLVD,INDIANAPOLIS,IN,46278,MARION,3179561000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.88,,01-01-2017,12/31/2017,"8400 NORTHWEST BLVD INDIANAPOLIS, IN 46278 (39.906702, -86.266258)"
220084,EMERSON HOSPITAL -,133 OLD ROAD TO 9 ACRE CORNER,W CONCORD,MA,1742,MIDDLESEX,9783691400,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.94,,01-01-2017,12/31/2017,"133 OLD ROAD TO 9 ACRE CORNER W CONCORD, MA 01742 (42.452628, -71.377231)"
170194,DOCTORS HOSPITAL LLC,4901 COLLEGE BLVD,LEAWOOD,KS,66211,JOHNSON,9135291801,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"4901 COLLEGE BLVD LEAWOOD, KS 66211 (38.927412, -94.6435)"
150166,PINNACLE HOSPITAL,9301 CONNECTICUT DR,CROWN POINT,IN,46307,LAKE,2197562100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.23,,01-01-2017,12/31/2017,"9301 CONNECTICUT DR CROWN POINT, IN 46307 (41.449118, -87.330069)"
140133,HOLY CROSS HOSPITAL,2701 W 68TH STREET,CHICAGO,IL,60629,COOK,7738849000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.07,,01-01-2017,12/31/2017,"2701 W 68TH STREET CHICAGO, IL 60629 (41.770008, -87.691909)"
180018,ST CLAIRE REGIONAL MEDICAL CENTER,222 MEDICAL CIRCLE,MOREHEAD,KY,40351,ROWAN,6067836502,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.9,,01-01-2017,12/31/2017,"222 MEDICAL CIRCLE MOREHEAD, KY 40351 (38.180016, -83.442454)"
190025,SAVOY MEDICAL CENTER,801 POINCIANA AVENUE,MAMOU,LA,70554,EVANGELINE,3374685261,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.11,,01-01-2017,12/31/2017,"801 POINCIANA AVENUE MAMOU, LA 70554 (30.641032, -92.417605)"
150112,COLUMBUS REGIONAL HOSPITAL,2400 E 17TH ST,COLUMBUS,IN,47201,BARTHOLOMEW,8123794441,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,,01-01-2017,12/31/2017,"2400 E 17TH ST COLUMBUS, IN 47201 (39.215872, -85.896854)"
150086,HIGHPOINT HEALTH,600 WILSON CREEK RD,LAWRENCEBURG,IN,47025,DEARBORN,8125371010,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,,01-01-2017,12/31/2017,"600 WILSON CREEK RD LAWRENCEBURG, IN 47025 (39.112922, -84.883951)"
140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,COOK,8477232210,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,,01-01-2017,12/31/2017,"1775 DEMPSTER ST PARK RIDGE, IL 60068 (42.039748, -87.848146)"
180127,FRANKFORT REGIONAL MEDICAL CENTER,299 KINGS DAUGHTERS DRIVE,FRANKFORT,KY,40601,FRANKLIN,5028755240,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,,01-01-2017,12/31/2017,"299 KINGS DAUGHTERS DRIVE FRANKFORT, KY 40601 (38.159774, -84.905753)"
